"GeneID","Gene Name","Gene Category","Gene Class","DHS Support"
"CATG00000032685.1","CATG00000032685.1","others","protein coding mRNAs","enhancer"
"CATG00000032684.1","CATG00000032684.1","others","protein coding mRNAs","promoter"
"CATG00000032682.1","CATG00000032682.1","others","protein coding mRNAs","promoter"
"CATG00000032673.1","CATG00000032673.1","others","protein coding mRNAs","no"
"CATG00000032667.1","CATG00000032667.1","others","protein coding mRNAs","promoter"
"CATG00000032656.1","CATG00000032656.1","others","protein coding mRNAs","enhancer"
"CATG00000032641.1","CATG00000032641.1","others","protein coding mRNAs","enhancer"
"CATG00000032638.1","CATG00000032638.1","others","protein coding mRNAs","promoter"
"CATG00000032628.1","CATG00000032628.1","others","protein coding mRNAs","enhancer"
"CATG00000032625.1","CATG00000032625.1","others","protein coding mRNAs","no"
"CATG00000032578.1","CATG00000032578.1","others","protein coding mRNAs","promoter"
"CATG00000032576.1","CATG00000032576.1","others","protein coding mRNAs","enhancer"
"CATG00000032568.1","CATG00000032568.1","others","protein coding mRNAs","promoter"
"CATG00000032551.1","CATG00000032551.1","others","protein coding mRNAs","enhancer"
"CATG00000032523.1","CATG00000032523.1","others","protein coding mRNAs","enhancer"
"CATG00000032520.1","CATG00000032520.1","others","protein coding mRNAs","no"
"CATG00000032515.1","CATG00000032515.1","others","protein coding mRNAs","promoter"
"CATG00000032482.1","CATG00000032482.1","others","protein coding mRNAs","enhancer"
"CATG00000032465.1","CATG00000032465.1","others","protein coding mRNAs","no"
"CATG00000032444.1","CATG00000032444.1","others","protein coding mRNAs","enhancer"
"CATG00000032416.1","CATG00000032416.1","others","protein coding mRNAs","enhancer"
"CATG00000032385.1","CATG00000032385.1","others","protein coding mRNAs","no"
"CATG00000032379.1","CATG00000032379.1","others","protein coding mRNAs","enhancer"
"CATG00000032376.1","CATG00000032376.1","others","protein coding mRNAs","enhancer"
"CATG00000032360.1","CATG00000032360.1","others","protein coding mRNAs","enhancer"
"CATG00000032188.1","CATG00000032188.1","others","protein coding mRNAs","no"
"CATG00000032100.1","CATG00000032100.1","others","protein coding mRNAs","no"
"CATG00000032083.1","CATG00000032083.1","others","protein coding mRNAs","enhancer"
"CATG00000032037.1","CATG00000032037.1","others","protein coding mRNAs","enhancer"
"CATG00000031914.1","CATG00000031914.1","others","protein coding mRNAs","promoter"
"CATG00000031871.1","CATG00000031871.1","others","protein coding mRNAs","promoter"
"CATG00000031819.1","CATG00000031819.1","others","protein coding mRNAs","enhancer"
"CATG00000031733.1","CATG00000031733.1","others","protein coding mRNAs","dyadic"
"CATG00000031702.1","CATG00000031702.1","others","protein coding mRNAs","enhancer"
"CATG00000031655.1","CATG00000031655.1","others","protein coding mRNAs","dyadic"
"CATG00000031631.1","CATG00000031631.1","others","protein coding mRNAs","dyadic"
"CATG00000031630.1","CATG00000031630.1","others","protein coding mRNAs","promoter"
"CATG00000031515.1","CATG00000031515.1","others","protein coding mRNAs","enhancer"
"CATG00000031489.1","CATG00000031489.1","others","protein coding mRNAs","no"
"CATG00000031483.1","CATG00000031483.1","others","protein coding mRNAs","promoter"
"CATG00000031471.1","CATG00000031471.1","others","protein coding mRNAs","dyadic"
"CATG00000031415.1","CATG00000031415.1","others","protein coding mRNAs","promoter"
"CATG00000031410.1","CATG00000031410.1","others","protein coding mRNAs","promoter"
"CATG00000031408.1","CATG00000031408.1","others","protein coding mRNAs","promoter"
"CATG00000031305.1","CATG00000031305.1","others","protein coding mRNAs","promoter"
"CATG00000031286.1","CATG00000031286.1","others","protein coding mRNAs","enhancer"
"CATG00000031258.1","CATG00000031258.1","others","protein coding mRNAs","promoter"
"CATG00000031212.1","CATG00000031212.1","others","protein coding mRNAs","no"
"CATG00000031083.1","CATG00000031083.1","others","protein coding mRNAs","enhancer"
"CATG00000030919.1","CATG00000030919.1","others","protein coding mRNAs","no"
"CATG00000030900.1","CATG00000030900.1","others","protein coding mRNAs","promoter"
"CATG00000030869.1","CATG00000030869.1","others","protein coding mRNAs","no"
"CATG00000030852.1","CATG00000030852.1","others","protein coding mRNAs","enhancer"
"CATG00000030851.1","CATG00000030851.1","others","protein coding mRNAs","promoter"
"CATG00000030848.1","CATG00000030848.1","others","protein coding mRNAs","enhancer"
"CATG00000030840.1","CATG00000030840.1","others","protein coding mRNAs","no"
"CATG00000030839.1","CATG00000030839.1","others","protein coding mRNAs","enhancer"
"CATG00000030758.1","CATG00000030758.1","others","protein coding mRNAs","dyadic"
"CATG00000030646.1","CATG00000030646.1","others","protein coding mRNAs","promoter"
"CATG00000030567.1","CATG00000030567.1","others","protein coding mRNAs","no"
"CATG00000030566.1","CATG00000030566.1","others","protein coding mRNAs","promoter"
"CATG00000030514.1","CATG00000030514.1","others","protein coding mRNAs","no"
"CATG00000030444.1","CATG00000030444.1","others","protein coding mRNAs","promoter"
"CATG00000030442.1","CATG00000030442.1","others","protein coding mRNAs","promoter"
"CATG00000030411.1","CATG00000030411.1","others","protein coding mRNAs","promoter"
"CATG00000030392.1","CATG00000030392.1","others","protein coding mRNAs","promoter"
"CATG00000030390.1","CATG00000030390.1","others","protein coding mRNAs","enhancer"
"CATG00000030364.1","CATG00000030364.1","others","protein coding mRNAs","dyadic"
"CATG00000030356.1","CATG00000030356.1","others","protein coding mRNAs","promoter"
"CATG00000030352.1","CATG00000030352.1","others","protein coding mRNAs","no"
"CATG00000030348.1","CATG00000030348.1","others","protein coding mRNAs","dyadic"
"CATG00000030338.1","CATG00000030338.1","others","protein coding mRNAs","enhancer"
"CATG00000030334.1","CATG00000030334.1","others","protein coding mRNAs","promoter"
"CATG00000030314.1","CATG00000030314.1","others","protein coding mRNAs","enhancer"
"CATG00000030307.1","CATG00000030307.1","others","protein coding mRNAs","no"
"CATG00000030303.1","CATG00000030303.1","others","protein coding mRNAs","enhancer"
"CATG00000030298.1","CATG00000030298.1","others","protein coding mRNAs","dyadic"
"CATG00000030285.1","CATG00000030285.1","others","protein coding mRNAs","dyadic"
"CATG00000030276.1","CATG00000030276.1","others","protein coding mRNAs","promoter"
"CATG00000030274.1","CATG00000030274.1","others","protein coding mRNAs","enhancer"
"CATG00000030269.1","CATG00000030269.1","others","protein coding mRNAs","enhancer"
"CATG00000030260.1","CATG00000030260.1","others","protein coding mRNAs","enhancer"
"CATG00000030178.1","CATG00000030178.1","others","protein coding mRNAs","enhancer"
"CATG00000030168.1","CATG00000030168.1","others","protein coding mRNAs","enhancer"
"CATG00000030164.1","CATG00000030164.1","others","protein coding mRNAs","enhancer"
"CATG00000030163.1","CATG00000030163.1","others","protein coding mRNAs","dyadic"
"CATG00000030162.1","CATG00000030162.1","others","protein coding mRNAs","enhancer"
"CATG00000030161.1","CATG00000030161.1","others","protein coding mRNAs","enhancer"
"CATG00000030155.1","CATG00000030155.1","others","protein coding mRNAs","enhancer"
"CATG00000030139.1","CATG00000030139.1","others","protein coding mRNAs","enhancer"
"CATG00000030138.1","CATG00000030138.1","others","protein coding mRNAs","dyadic"
"CATG00000030129.1","CATG00000030129.1","others","protein coding mRNAs","enhancer"
"CATG00000030051.1","CATG00000030051.1","others","protein coding mRNAs","enhancer"
"CATG00000030049.1","CATG00000030049.1","others","protein coding mRNAs","promoter"
"CATG00000030035.1","CATG00000030035.1","others","protein coding mRNAs","no"
"CATG00000029933.1","CATG00000029933.1","others","protein coding mRNAs","promoter"
"CATG00000029924.1","CATG00000029924.1","others","protein coding mRNAs","no"
"CATG00000029923.1","CATG00000029923.1","others","protein coding mRNAs","no"
"CATG00000029818.1","CATG00000029818.1","others","protein coding mRNAs","promoter"
"CATG00000029702.1","CATG00000029702.1","others","protein coding mRNAs","promoter"
"CATG00000029637.1","CATG00000029637.1","others","protein coding mRNAs","promoter"
"CATG00000029384.1","CATG00000029384.1","others","protein coding mRNAs","no"
"CATG00000029374.1","CATG00000029374.1","others","protein coding mRNAs","enhancer"
"CATG00000029342.1","CATG00000029342.1","others","protein coding mRNAs","enhancer"
"CATG00000029289.1","CATG00000029289.1","others","protein coding mRNAs","dyadic"
"CATG00000029208.1","CATG00000029208.1","others","protein coding mRNAs","promoter"
"CATG00000029147.1","CATG00000029147.1","others","protein coding mRNAs","enhancer"
"CATG00000029105.1","CATG00000029105.1","others","protein coding mRNAs","no"
"CATG00000029072.1","CATG00000029072.1","others","protein coding mRNAs","promoter"
"CATG00000029011.1","CATG00000029011.1","others","protein coding mRNAs","enhancer"
"CATG00000028946.1","CATG00000028946.1","others","protein coding mRNAs","promoter"
"CATG00000028719.1","CATG00000028719.1","others","protein coding mRNAs","enhancer"
"CATG00000028653.1","CATG00000028653.1","others","protein coding mRNAs","promoter"
"CATG00000028561.1","CATG00000028561.1","others","protein coding mRNAs","promoter"
"CATG00000028555.1","CATG00000028555.1","others","protein coding mRNAs","no"
"CATG00000028517.1","CATG00000028517.1","others","protein coding mRNAs","promoter"
"CATG00000028494.1","CATG00000028494.1","others","protein coding mRNAs","promoter"
"CATG00000028457.1","CATG00000028457.1","others","protein coding mRNAs","promoter"
"CATG00000028421.1","CATG00000028421.1","others","protein coding mRNAs","enhancer"
"CATG00000028403.1","CATG00000028403.1","others","protein coding mRNAs","promoter"
"CATG00000028401.1","CATG00000028401.1","others","protein coding mRNAs","enhancer"
"CATG00000028394.1","CATG00000028394.1","others","protein coding mRNAs","promoter"
"CATG00000028391.1","CATG00000028391.1","others","protein coding mRNAs","promoter"
"CATG00000028379.1","CATG00000028379.1","others","protein coding mRNAs","promoter"
"CATG00000028374.1","CATG00000028374.1","others","protein coding mRNAs","promoter"
"CATG00000028360.1","CATG00000028360.1","others","protein coding mRNAs","enhancer"
"CATG00000028352.1","CATG00000028352.1","others","protein coding mRNAs","enhancer"
"CATG00000028341.1","CATG00000028341.1","others","protein coding mRNAs","enhancer"
"CATG00000028329.1","CATG00000028329.1","others","protein coding mRNAs","enhancer"
"CATG00000028328.1","CATG00000028328.1","others","protein coding mRNAs","promoter"
"CATG00000028313.1","CATG00000028313.1","others","protein coding mRNAs","enhancer"
"CATG00000028311.1","CATG00000028311.1","others","protein coding mRNAs","enhancer"
"CATG00000028306.1","CATG00000028306.1","others","protein coding mRNAs","enhancer"
"CATG00000028303.1","CATG00000028303.1","others","protein coding mRNAs","promoter"
"CATG00000028260.1","CATG00000028260.1","others","protein coding mRNAs","promoter"
"CATG00000028215.1","CATG00000028215.1","others","protein coding mRNAs","enhancer"
"CATG00000028205.1","CATG00000028205.1","others","protein coding mRNAs","enhancer"
"CATG00000028169.1","CATG00000028169.1","others","protein coding mRNAs","no"
"CATG00000028161.1","CATG00000028161.1","others","protein coding mRNAs","dyadic"
"CATG00000028160.1","CATG00000028160.1","others","protein coding mRNAs","enhancer"
"CATG00000028157.1","CATG00000028157.1","others","protein coding mRNAs","enhancer"
"CATG00000028153.1","CATG00000028153.1","others","protein coding mRNAs","no"
"CATG00000028125.1","CATG00000028125.1","others","protein coding mRNAs","enhancer"
"CATG00000028059.1","CATG00000028059.1","others","protein coding mRNAs","enhancer"
"CATG00000027989.1","CATG00000027989.1","others","protein coding mRNAs","no"
"CATG00000027948.1","CATG00000027948.1","others","protein coding mRNAs","no"
"CATG00000027882.1","CATG00000027882.1","others","protein coding mRNAs","promoter"
"CATG00000027863.1","CATG00000027863.1","others","protein coding mRNAs","dyadic"
"CATG00000027795.1","CATG00000027795.1","others","protein coding mRNAs","promoter"
"CATG00000027660.1","CATG00000027660.1","others","protein coding mRNAs","enhancer"
"CATG00000027659.1","CATG00000027659.1","others","protein coding mRNAs","promoter"
"CATG00000027634.1","CATG00000027634.1","others","protein coding mRNAs","no"
"CATG00000027621.1","CATG00000027621.1","others","protein coding mRNAs","enhancer"
"CATG00000027401.1","CATG00000027401.1","others","protein coding mRNAs","promoter"
"CATG00000027291.1","CATG00000027291.1","others","protein coding mRNAs","enhancer"
"CATG00000027277.1","CATG00000027277.1","others","protein coding mRNAs","promoter"
"CATG00000027173.1","CATG00000027173.1","others","protein coding mRNAs","no"
"CATG00000027150.1","CATG00000027150.1","others","protein coding mRNAs","no"
"CATG00000027114.1","CATG00000027114.1","others","protein coding mRNAs","enhancer"
"CATG00000027077.1","CATG00000027077.1","others","protein coding mRNAs","enhancer"
"CATG00000027064.1","CATG00000027064.1","others","protein coding mRNAs","no"
"CATG00000027061.1","CATG00000027061.1","others","protein coding mRNAs","promoter"
"CATG00000027034.1","CATG00000027034.1","others","protein coding mRNAs","no"
"CATG00000027025.1","CATG00000027025.1","others","protein coding mRNAs","promoter"
"CATG00000027020.1","CATG00000027020.1","others","protein coding mRNAs","no"
"CATG00000027000.1","CATG00000027000.1","others","protein coding mRNAs","no"
"CATG00000026872.1","CATG00000026872.1","others","protein coding mRNAs","no"
"CATG00000026851.1","CATG00000026851.1","others","protein coding mRNAs","promoter"
"CATG00000026813.1","CATG00000026813.1","others","protein coding mRNAs","no"
"CATG00000026746.1","CATG00000026746.1","others","protein coding mRNAs","enhancer"
"CATG00000026669.1","CATG00000026669.1","others","protein coding mRNAs","enhancer"
"CATG00000026624.1","CATG00000026624.1","others","protein coding mRNAs","no"
"CATG00000026619.1","CATG00000026619.1","others","protein coding mRNAs","no"
"CATG00000026557.1","CATG00000026557.1","others","protein coding mRNAs","no"
"CATG00000026551.1","CATG00000026551.1","others","protein coding mRNAs","no"
"CATG00000026337.1","CATG00000026337.1","others","protein coding mRNAs","promoter"
"CATG00000026330.1","CATG00000026330.1","others","protein coding mRNAs","promoter"
"CATG00000026321.1","CATG00000026321.1","others","protein coding mRNAs","enhancer"
"CATG00000026297.1","CATG00000026297.1","others","protein coding mRNAs","promoter"
"CATG00000026289.1","CATG00000026289.1","others","protein coding mRNAs","promoter"
"CATG00000026277.1","CATG00000026277.1","others","protein coding mRNAs","promoter"
"CATG00000026276.1","CATG00000026276.1","others","protein coding mRNAs","promoter"
"CATG00000026231.1","CATG00000026231.1","others","protein coding mRNAs","promoter"
"CATG00000026223.1","CATG00000026223.1","others","protein coding mRNAs","enhancer"
"CATG00000026215.1","CATG00000026215.1","others","protein coding mRNAs","enhancer"
"CATG00000026205.1","CATG00000026205.1","others","protein coding mRNAs","dyadic"
